,daterep,day,month,year,cases,deaths,countries_and_territories,geoid
485,15/02/2020,15,2,2020,0,0,Azerbaijan,AZ
486,14/02/2020,14,2,2020,0,0,Azerbaijan,AZ
487,13/02/2020,13,2,2020,0,0,Azerbaijan,AZ
488,12/02/2020,12,2,2020,0,0,Azerbaijan,AZ
489,11/02/2020,11,2,2020,0,0,Azerbaijan,AZ
490,10/02/2020,10,2,2020,0,0,Azerbaijan,AZ
491,09/02/2020,9,2,2020,0,0,Azerbaijan,AZ
492,08/02/2020,8,2,2020,0,0,Azerbaijan,AZ
493,07/02/2020,7,2,2020,0,0,Azerbaijan,AZ
494,06/02/2020,6,2,2020,0,0,Azerbaijan,AZ
495,05/02/2020,5,2,2020,0,0,Azerbaijan,AZ
496,04/02/2020,4,2,2020,0,0,Azerbaijan,AZ
497,03/02/2020,3,2,2020,0,0,Azerbaijan,AZ
498,02/02/2020,2,2,2020,0,0,Azerbaijan,AZ
499,01/02/2020,1,2,2020,0,0,Azerbaijan,AZ
500,31/01/2020,31,1,2020,0,0,Azerbaijan,AZ
501,30/01/2020,30,1,2020,0,0,Azerbaijan,AZ
502,29/01/2020,29,1,2020,0,0,Azerbaijan,AZ
503,28/01/2020,28,1,2020,0,0,Azerbaijan,AZ
504,27/01/2020,27,1,2020,0,0,Azerbaijan,AZ
505,26/01/2020,26,1,2020,0,0,Azerbaijan,AZ
506,25/01/2020,25,1,2020,0,0,Azerbaijan,AZ
507,24/01/2020,24,1,2020,0,0,Azerbaijan,AZ
508,23/01/2020,23,1,2020,0,0,Azerbaijan,AZ
509,22/01/2020,22,1,2020,0,0,Azerbaijan,AZ
510,21/01/2020,21,1,2020,0,0,Azerbaijan,AZ
511,20/01/2020,20,1,2020,0,0,Azerbaijan,AZ
512,19/01/2020,19,1,2020,0,0,Azerbaijan,AZ
513,18/01/2020,18,1,2020,0,0,Azerbaijan,AZ
514,17/01/2020,17,1,2020,0,0,Azerbaijan,AZ
515,16/01/2020,16,1,2020,0,0,Azerbaijan,AZ
516,15/01/2020,15,1,2020,0,0,Azerbaijan,AZ
517,14/01/2020,14,1,2020,0,0,Azerbaijan,AZ
518,13/01/2020,13,1,2020,0,0,Azerbaijan,AZ
519,12/01/2020,12,1,2020,0,0,Azerbaijan,AZ
520,11/01/2020,11,1,2020,0,0,Azerbaijan,AZ
521,10/01/2020,10,1,2020,0,0,Azerbaijan,AZ
522,09/01/2020,9,1,2020,0,0,Azerbaijan,AZ
523,08/01/2020,8,1,2020,0,0,Azerbaijan,AZ
524,07/01/2020,7,1,2020,0,0,Azerbaijan,AZ
525,06/01/2020,6,1,2020,0,0,Azerbaijan,AZ
526,05/01/2020,5,1,2020,0,0,Azerbaijan,AZ
527,04/01/2020,4,1,2020,0,0,Azerbaijan,AZ
528,03/01/2020,3,1,2020,0,0,Azerbaijan,AZ
529,02/01/2020,2,1,2020,0,0,Azerbaijan,AZ
530,01/01/2020,1,1,2020,0,0,Azerbaijan,AZ
531,31/12/2019,31,12,2019,0,0,Azerbaijan,AZ
532,24/03/2020,24,3,2020,0,0,Bahamas,BS
533,23/03/2020,23,3,2020,0,0,Bahamas,BS
534,22/03/2020,22,3,2020,0,0,Bahamas,BS
535,21/03/2020,21,3,2020,1,0,Bahamas,BS
536,20/03/2020,20,3,2020,2,0,Bahamas,BS
537,17/03/2020,17,3,2020,0,0,Bahamas,BS
538,16/03/2020,16,3,2020,1,0,Bahamas,BS
539,24/03/2020,24,3,2020,5,0,Bahrain,BH
540,23/03/2020,23,3,2020,28,1,Bahrain,BH
541,22/03/2020,22,3,2020,21,0,Bahrain,BH
542,21/03/2020,21,3,2020,16,0,Bahrain,BH
543,20/03/2020,20,3,2020,13,0,Bahrain,BH
544,19/03/2020,19,3,2020,19,0,Bahrain,BH
545,18/03/2020,18,3,2020,16,0,Bahrain,BH
546,17/03/2020,17,3,2020,7,1,Bahrain,BH
547,16/03/2020,16,3,2020,3,0,Bahrain,BH
548,15/03/2020,15,3,2020,1,0,Bahrain,BH
549,14/03/2020,14,3,2020,48,0,Bahrain,BH
550,13/03/2020,13,3,2020,0,0,Bahrain,BH
551,12/03/2020,12,3,2020,52,0,Bahrain,BH
552,11/03/2020,11,3,2020,1,0,Bahrain,BH
553,10/03/2020,10,3,2020,30,0,Bahrain,BH
554,09/03/2020,9,3,2020,16,0,Bahrain,BH
555,08/03/2020,8,3,2020,7,0,Bahrain,BH
556,07/03/2020,7,3,2020,4,0,Bahrain,BH
557,06/03/2020,6,3,2020,0,0,Bahrain,BH
558,05/03/2020,5,3,2020,3,0,Bahrain,BH
559,04/03/2020,4,3,2020,2,0,Bahrain,BH
560,02/03/2020,2,3,2020,6,0,Bahrain,BH
561,01/03/2020,1,3,2020,3,0,Bahrain,BH
562,29/02/2020,29,2,2020,5,0,Bahrain,BH
563,28/02/2020,28,2,2020,0,0,Bahrain,BH
564,27/02/2020,27,2,2020,10,0,Bahrain,BH
565,26/02/2020,26,2,2020,21,0,Bahrain,BH
566,25/02/2020,25,2,2020,1,0,Bahrain,BH
567,24/02/2020,24,2,2020,1,0,Bahrain,BH
568,23/02/2020,23,2,2020,0,0,Bahrain,BH
569,22/02/2020,22,2,2020,0,0,Bahrain,BH
570,21/02/2020,21,2,2020,0,0,Bahrain,BH
571,20/02/2020,20,2,2020,0,0,Bahrain,BH
572,19/02/2020,19,2,2020,0,0,Bahrain,BH
573,18/02/2020,18,2,2020,0,0,Bahrain,BH
574,17/02/2020,17,2,2020,0,0,Bahrain,BH
575,16/02/2020,16,2,2020,0,0,Bahrain,BH
576,15/02/2020,15,2,2020,0,0,Bahrain,BH
577,14/02/2020,14,2,2020,0,0,Bahrain,BH
578,13/02/2020,13,2,2020,0,0,Bahrain,BH
579,12/02/2020,12,2,2020,0,0,Bahrain,BH
580,11/02/2020,11,2,2020,0,0,Bahrain,BH
581,10/02/2020,10,2,2020,0,0,Bahrain,BH
582,09/02/2020,9,2,2020,0,0,Bahrain,BH
583,08/02/2020,8,2,2020,0,0,Bahrain,BH
584,07/02/2020,7,2,2020,0,0,Bahrain,BH
585,06/02/2020,6,2,2020,0,0,Bahrain,BH
586,05/02/2020,5,2,2020,0,0,Bahrain,BH
587,04/02/2020,4,2,2020,0,0,Bahrain,BH
588,03/02/2020,3,2,2020,0,0,Bahrain,BH
589,02/02/2020,2,2,2020,0,0,Bahrain,BH
590,01/02/2020,1,2,2020,0,0,Bahrain,BH
591,31/01/2020,31,1,2020,0,0,Bahrain,BH
592,30/01/2020,30,1,2020,0,0,Bahrain,BH
593,29/01/2020,29,1,2020,0,0,Bahrain,BH
594,28/01/2020,28,1,2020,0,0,Bahrain,BH
595,27/01/2020,27,1,2020,0,0,Bahrain,BH
596,26/01/2020,26,1,2020,0,0,Bahrain,BH
597,25/01/2020,25,1,2020,0,0,Bahrain,BH
598,24/01/2020,24,1,2020,0,0,Bahrain,BH
599,23/01/2020,23,1,2020,0,0,Bahrain,BH
600,22/01/2020,22,1,2020,0,0,Bahrain,BH
601,21/01/2020,21,1,2020,0,0,Bahrain,BH
602,20/01/2020,20,1,2020,0,0,Bahrain,BH
603,19/01/2020,19,1,2020,0,0,Bahrain,BH
604,18/01/2020,18,1,2020,0,0,Bahrain,BH
605,17/01/2020,17,1,2020,0,0,Bahrain,BH
606,16/01/2020,16,1,2020,0,0,Bahrain,BH
607,15/01/2020,15,1,2020,0,0,Bahrain,BH
608,14/01/2020,14,1,2020,0,0,Bahrain,BH
609,13/01/2020,13,1,2020,0,0,Bahrain,BH
610,12/01/2020,12,1,2020,0,0,Bahrain,BH
611,11/01/2020,11,1,2020,0,0,Bahrain,BH
612,10/01/2020,10,1,2020,0,0,Bahrain,BH
613,09/01/2020,9,1,2020,0,0,Bahrain,BH
614,08/01/2020,8,1,2020,0,0,Bahrain,BH
615,07/01/2020,7,1,2020,0,0,Bahrain,BH
616,06/01/2020,6,1,2020,0,0,Bahrain,BH
617,05/01/2020,5,1,2020,0,0,Bahrain,BH
618,04/01/2020,4,1,2020,0,0,Bahrain,BH
619,03/01/2020,3,1,2020,0,0,Bahrain,BH
620,02/01/2020,2,1,2020,0,0,Bahrain,BH
621,01/01/2020,1,1,2020,0,0,Bahrain,BH
622,31/12/2019,31,12,2019,0,0,Bahrain,BH
623,24/03/2020,24,3,2020,6,0,Bangladesh,BD
624,23/03/2020,23,3,2020,3,1,Bangladesh,BD
625,22/03/2020,22,3,2020,7,2,Bangladesh,BD
626,21/03/2020,21,3,2020,7,0,Bangladesh,BD
627,20/03/2020,20,3,2020,0,0,Bangladesh,BD
628,19/03/2020,19,3,2020,2,0,Bangladesh,BD
629,18/03/2020,18,3,2020,3,0,Bangladesh,BD
630,17/03/2020,17,3,2020,2,0,Bangladesh,BD
631,15/03/2020,15,3,2020,0,0,Bangladesh,BD
632,09/03/2020,9,3,2020,3,0,Bangladesh,BD
633,24/03/2020,24,3,2020,0,0,Barbados,BB
634,23/03/2020,23,3,2020,3,0,Barbados,BB
635,22/03/2020,22,3,2020,8,0,Barbados,BB
636,21/03/2020,21,3,2020,4,0,Barbados,BB
637,20/03/2020,20,3,2020,1,0,Barbados,BB
638,19/03/2020,19,3,2020,0,0,Barbados,BB
639,18/03/2020,18,3,2020,1,0,Barbados,BB
640,24/03/2020,24,3,2020,5,0,Belarus,BY
641,23/03/2020,23,3,2020,0,0,Belarus,BY
642,22/03/2020,22,3,2020,19,0,Belarus,BY
643,21/03/2020,21,3,2020,0,0,Belarus,BY
644,20/03/2020,20,3,2020,11,0,Belarus,BY
645,19/03/2020,19,3,2020,10,0,Belarus,BY
646,18/03/2020,18,3,2020,0,0,Belarus,BY
647,17/03/2020,17,3,2020,9,0,Belarus,BY
648,16/03/2020,16,3,2020,6,0,Belarus,BY
649,13/03/2020,13,3,2020,9,0,Belarus,BY
650,12/03/2020,12,3,2020,3,0,Belarus,BY
651,11/03/2020,11,3,2020,3,0,Belarus,BY
652,05/03/2020,5,3,2020,2,0,Belarus,BY
653,04/03/2020,4,3,2020,3,0,Belarus,BY
654,02/03/2020,2,3,2020,0,0,Belarus,BY
655,01/03/2020,1,3,2020,0,0,Belarus,BY
656,29/02/2020,29,2,2020,0,0,Belarus,BY
657,28/02/2020,28,2,2020,1,0,Belarus,BY
658,27/02/2020,27,2,2020,0,0,Belarus,BY
659,26/02/2020,26,2,2020,0,0,Belarus,BY
660,25/02/2020,25,2,2020,0,0,Belarus,BY
661,24/02/2020,24,2,2020,0,0,Belarus,BY
662,23/02/2020,23,2,2020,0,0,Belarus,BY
663,22/02/2020,22,2,2020,0,0,Belarus,BY
664,21/02/2020,21,2,2020,0,0,Belarus,BY
665,20/02/2020,20,2,2020,0,0,Belarus,BY
666,19/02/2020,19,2,2020,0,0,Belarus,BY
667,18/02/2020,18,2,2020,0,0,Belarus,BY
668,17/02/2020,17,2,2020,0,0,Belarus,BY
669,16/02/2020,16,2,2020,0,0,Belarus,BY
670,15/02/2020,15,2,2020,0,0,Belarus,BY
671,14/02/2020,14,2,2020,0,0,Belarus,BY
672,13/02/2020,13,2,2020,0,0,Belarus,BY
673,12/02/2020,12,2,2020,0,0,Belarus,BY
674,11/02/2020,11,2,2020,0,0,Belarus,BY
675,10/02/2020,10,2,2020,0,0,Belarus,BY
676,09/02/2020,9,2,2020,0,0,Belarus,BY
677,08/02/2020,8,2,2020,0,0,Belarus,BY
678,07/02/2020,7,2,2020,0,0,Belarus,BY
679,06/02/2020,6,2,2020,0,0,Belarus,BY
680,05/02/2020,5,2,2020,0,0,Belarus,BY
681,04/02/2020,4,2,2020,0,0,Belarus,BY
682,03/02/2020,3,2,2020,0,0,Belarus,BY
683,02/02/2020,2,2,2020,0,0,Belarus,BY
684,01/02/2020,1,2,2020,0,0,Belarus,BY
685,31/01/2020,31,1,2020,0,0,Belarus,BY
686,30/01/2020,30,1,2020,0,0,Belarus,BY
687,29/01/2020,29,1,2020,0,0,Belarus,BY
688,28/01/2020,28,1,2020,0,0,Belarus,BY
689,27/01/2020,27,1,2020,0,0,Belarus,BY
690,26/01/2020,26,1,2020,0,0,Belarus,BY
691,25/01/2020,25,1,2020,0,0,Belarus,BY
692,24/01/2020,24,1,2020,0,0,Belarus,BY
693,23/01/2020,23,1,2020,0,0,Belarus,BY
694,22/01/2020,22,1,2020,0,0,Belarus,BY
695,21/01/2020,21,1,2020,0,0,Belarus,BY
696,20/01/2020,20,1,2020,0,0,Belarus,BY
697,19/01/2020,19,1,2020,0,0,Belarus,BY
698,18/01/2020,18,1,2020,0,0,Belarus,BY
699,17/01/2020,17,1,2020,0,0,Belarus,BY
700,16/01/2020,16,1,2020,0,0,Belarus,BY
701,15/01/2020,15,1,2020,0,0,Belarus,BY
702,14/01/2020,14,1,2020,0,0,Belarus,BY
703,13/01/2020,13,1,2020,0,0,Belarus,BY
704,12/01/2020,12,1,2020,0,0,Belarus,BY
705,11/01/2020,11,1,2020,0,0,Belarus,BY
706,10/01/2020,10,1,2020,0,0,Belarus,BY
707,09/01/2020,9,1,2020,0,0,Belarus,BY
708,08/01/2020,8,1,2020,0,0,Belarus,BY
709,07/01/2020,7,1,2020,0,0,Belarus,BY
710,06/01/2020,6,1,2020,0,0,Belarus,BY
711,05/01/2020,5,1,2020,0,0,Belarus,BY
712,04/01/2020,4,1,2020,0,0,Belarus,BY
713,03/01/2020,3,1,2020,0,0,Belarus,BY
714,02/01/2020,2,1,2020,0,0,Belarus,BY
715,01/01/2020,1,1,2020,0,0,Belarus,BY
716,31/12/2019,31,12,2019,0,0,Belarus,BY
717,24/03/2020,24,3,2020,342,13,Belgium,BE
718,23/03/2020,23,3,2020,586,8,Belgium,BE
719,22/03/2020,22,3,2020,558,30,Belgium,BE
720,21/03/2020,21,3,2020,462,16,Belgium,BE
721,20/03/2020,20,3,2020,309,7,Belgium,BE
722,19/03/2020,19,3,2020,243,9,Belgium,BE
723,18/03/2020,18,3,2020,158,0,Belgium,BE
724,17/03/2020,17,3,2020,199,1,Belgium,BE
725,16/03/2020,16,3,2020,197,0,Belgium,BE
726,15/03/2020,15,3,2020,130,1,Belgium,BE
727,14/03/2020,14,3,2020,160,0,Belgium,BE
728,13/03/2020,13,3,2020,85,0,Belgium,BE
729,12/03/2020,12,3,2020,47,3,Belgium,BE
730,11/03/2020,11,3,2020,28,0,Belgium,BE
731,10/03/2020,10,3,2020,39,0,Belgium,BE
732,09/03/2020,9,3,2020,31,0,Belgium,BE
733,08/03/2020,8,3,2020,60,0,Belgium,BE
734,07/03/2020,7,3,2020,59,0,Belgium,BE
735,06/03/2020,6,3,2020,27,0,Belgium,BE
736,05/03/2020,5,3,2020,10,0,Belgium,BE
737,04/03/2020,4,3,2020,5,0,Belgium,BE
738,03/03/2020,3,3,2020,6,0,Belgium,BE
739,02/03/2020,2,3,2020,1,0,Belgium,BE
740,01/03/2020,1,3,2020,0,0,Belgium,BE
741,29/02/2020,29,2,2020,0,0,Belgium,BE
742,28/02/2020,28,2,2020,0,0,Belgium,BE
743,27/02/2020,27,2,2020,0,0,Belgium,BE
744,26/02/2020,26,2,2020,0,0,Belgium,BE
745,25/02/2020,25,2,2020,0,0,Belgium,BE
746,24/02/2020,24,2,2020,0,0,Belgium,BE
747,23/02/2020,23,2,2020,0,0,Belgium,BE
748,22/02/2020,22,2,2020,0,0,Belgium,BE
749,21/02/2020,21,2,2020,0,0,Belgium,BE
750,20/02/2020,20,2,2020,0,0,Belgium,BE
751,19/02/2020,19,2,2020,0,0,Belgium,BE
752,18/02/2020,18,2,2020,0,0,Belgium,BE
753,17/02/2020,17,2,2020,0,0,Belgium,BE
754,16/02/2020,16,2,2020,0,0,Belgium,BE
755,15/02/2020,15,2,2020,0,0,Belgium,BE
756,14/02/2020,14,2,2020,0,0,Belgium,BE
757,13/02/2020,13,2,2020,0,0,Belgium,BE
758,12/02/2020,12,2,2020,0,0,Belgium,BE
759,11/02/2020,11,2,2020,0,0,Belgium,BE
760,10/02/2020,10,2,2020,0,0,Belgium,BE
761,09/02/2020,9,2,2020,0,0,Belgium,BE
762,08/02/2020,8,2,2020,0,0,Belgium,BE
763,07/02/2020,7,2,2020,0,0,Belgium,BE
764,06/02/2020,6,2,2020,0,0,Belgium,BE
765,05/02/2020,5,2,2020,0,0,Belgium,BE
766,04/02/2020,4,2,2020,1,0,Belgium,BE
767,03/02/2020,3,2,2020,0,0,Belgium,BE
768,02/02/2020,2,2,2020,0,0,Belgium,BE
769,01/02/2020,1,2,2020,0,0,Belgium,BE
770,31/01/2020,31,1,2020,0,0,Belgium,BE
771,30/01/2020,30,1,2020,0,0,Belgium,BE
772,29/01/2020,29,1,2020,0,0,Belgium,BE
773,28/01/2020,28,1,2020,0,0,Belgium,BE
774,27/01/2020,27,1,2020,0,0,Belgium,BE
775,26/01/2020,26,1,2020,0,0,Belgium,BE
776,25/01/2020,25,1,2020,0,0,Belgium,BE
777,24/01/2020,24,1,2020,0,0,Belgium,BE
778,23/01/2020,23,1,2020,0,0,Belgium,BE
779,22/01/2020,22,1,2020,0,0,Belgium,BE
780,21/01/2020,21,1,2020,0,0,Belgium,BE
781,20/01/2020,20,1,2020,0,0,Belgium,BE
782,19/01/2020,19,1,2020,0,0,Belgium,BE
783,18/01/2020,18,1,2020,0,0,Belgium,BE
784,17/01/2020,17,1,2020,0,0,Belgium,BE
785,16/01/2020,16,1,2020,0,0,Belgium,BE
786,15/01/2020,15,1,2020,0,0,Belgium,BE
787,14/01/2020,14,1,2020,0,0,Belgium,BE
788,13/01/2020,13,1,2020,0,0,Belgium,BE
789,12/01/2020,12,1,2020,0,0,Belgium,BE
790,11/01/2020,11,1,2020,0,0,Belgium,BE
791,10/01/2020,10,1,2020,0,0,Belgium,BE
792,09/01/2020,9,1,2020,0,0,Belgium,BE
793,08/01/2020,8,1,2020,0,0,Belgium,BE
794,07/01/2020,7,1,2020,0,0,Belgium,BE
795,06/01/2020,6,1,2020,0,0,Belgium,BE
796,05/01/2020,5,1,2020,0,0,Belgium,BE
797,04/01/2020,4,1,2020,0,0,Belgium,BE
798,03/01/2020,3,1,2020,0,0,Belgium,BE
799,02/01/2020,2,1,2020,0,0,Belgium,BE
800,01/01/2020,1,1,2020,0,0,Belgium,BE
801,31/12/2019,31,12,2019,0,0,Belgium,BE
802,24/03/2020,24,3,2020,1,0,Belize,BZ
803,24/03/2020,24,3,2020,3,0,Benin,BJ
804,23/03/2020,23,3,2020,0,0,Benin,BJ
805,22/03/2020,22,3,2020,0,0,Benin,BJ
806,21/03/2020,21,3,2020,0,0,Benin,BJ
807,20/03/2020,20,3,2020,1,0,Benin,BJ
808,19/03/2020,19,3,2020,0,0,Benin,BJ
809,18/03/2020,18,3,2020,0,0,Benin,BJ
810,17/03/2020,17,3,2020,1,0,Benin,BJ
811,24/03/2020,24,3,2020,0,0,Bermuda,BM
812,23/03/2020,23,3,2020,4,0,Bermuda,BM
813,22/03/2020,22,3,2020,0,0,Bermuda,BM
814,21/03/2020,21,3,2020,0,0,Bermuda,BM
815,20/03/2020,20,3,2020,2,0,Bermuda,BM
816,24/03/2020,24,3,2020,0,0,Bhutan,BT
817,23/03/2020,23,3,2020,0,0,Bhutan,BT
818,22/03/2020,22,3,2020,0,0,Bhutan,BT
819,21/03/2020,21,3,2020,1,0,Bhutan,BT
820,20/03/2020,20,3,2020,0,0,Bhutan,BT
821,19/03/2020,19,3,2020,0,0,Bhutan,BT
822,18/03/2020,18,3,2020,0,0,Bhutan,BT
823,17/03/2020,17,3,2020,0,0,Bhutan,BT
824,15/03/2020,15,3,2020,0,0,Bhutan,BT
825,13/03/2020,13,3,2020,0,0,Bhutan,BT
826,06/03/2020,6,3,2020,1,0,Bhutan,BT
827,24/03/2020,24,3,2020,1,0,Bolivia,BO
828,23/03/2020,23,3,2020,7,0,Bolivia,BO
829,22/03/2020,22,3,2020,1,0,Bolivia,BO
830,21/03/2020,21,3,2020,4,0,Bolivia,BO
831,20/03/2020,20,3,2020,3,0,Bolivia,BO
832,19/03/2020,19,3,2020,0,0,Bolivia,BO
833,18/03/2020,18,3,2020,1,0,Bolivia,BO
834,17/03/2020,17,3,2020,1,0,Bolivia,BO
835,15/03/2020,15,3,2020,0,0,Bolivia,BO
836,14/03/2020,14,3,2020,7,0,Bolivia,BO
837,13/03/2020,13,3,2020,1,0,Bolivia,BO
838,12/03/2020,12,3,2020,2,0,Bolivia,BO
839,24/03/2020,24,3,2020,4,0,Bosnia_and_Herzegovina,BA
840,23/03/2020,23,3,2020,33,0,Bosnia_and_Herzegovina,BA
841,22/03/2020,22,3,2020,48,1,Bosnia_and_Herzegovina,BA
842,21/03/2020,21,3,2020,0,0,Bosnia_and_Herzegovina,BA
843,20/03/2020,20,3,2020,8,0,Bosnia_and_Herzegovina,BA
844,19/03/2020,19,3,2020,15,0,Bosnia_and_Herzegovina,BA
845,18/03/2020,18,3,2020,0,0,Bosnia_and_Herzegovina,BA
846,17/03/2020,17,3,2020,3,0,Bosnia_and_Herzegovina,BA
847,16/03/2020,16,3,2020,15,0,Bosnia_and_Herzegovina,BA
848,13/03/2020,13,3,2020,0,0,Bosnia_and_Herzegovina,BA
849,12/03/2020,12,3,2020,1,0,Bosnia_and_Herzegovina,BA
850,06/03/2020,6,3,2020,2,0,Bosnia_and_Herzegovina,BA
851,24/03/2020,24,3,2020,345,9,Brazil,BR
852,23/03/2020,23,3,2020,418,7,Brazil,BR
853,22/03/2020,22,3,2020,224,7,Brazil,BR
854,21/03/2020,21,3,2020,283,5,Brazil,BR
855,20/03/2020,20,3,2020,193,2,Brazil,BR
856,19/03/2020,19,3,2020,137,3,Brazil,BR
857,18/03/2020,18,3,2020,57,1,Brazil,BR
858,17/03/2020,17,3,2020,34,0,Brazil,BR
859,16/03/2020,16,3,2020,79,0,Brazil,BR
860,15/03/2020,15,3,2020,23,0,Brazil,BR
861,14/03/2020,14,3,2020,21,0,Brazil,BR
862,13/03/2020,13,3,2020,25,0,Brazil,BR
863,12/03/2020,12,3,2020,18,0,Brazil,BR
864,11/03/2020,11,3,2020,9,0,Brazil,BR
865,09/03/2020,9,3,2020,12,0,Brazil,BR
866,08/03/2020,8,3,2020,0,0,Brazil,BR
867,07/03/2020,7,3,2020,5,0,Brazil,BR
868,06/03/2020,6,3,2020,5,0,Brazil,BR
869,05/03/2020,5,3,2020,1,0,Brazil,BR
870,02/03/2020,2,3,2020,0,0,Brazil,BR
871,01/03/2020,1,3,2020,1,0,Brazil,BR
872,29/02/2020,29,2,2020,0,0,Brazil,BR
873,28/02/2020,28,2,2020,0,0,Brazil,BR
874,27/02/2020,27,2,2020,0,0,Brazil,BR
875,26/02/2020,26,2,2020,1,0,Brazil,BR
876,25/02/2020,25,2,2020,0,0,Brazil,BR
877,24/02/2020,24,2,2020,0,0,Brazil,BR
878,23/02/2020,23,2,2020,0,0,Brazil,BR
879,22/02/2020,22,2,2020,0,0,Brazil,BR
880,21/02/2020,21,2,2020,0,0,Brazil,BR
881,20/02/2020,20,2,2020,0,0,Brazil,BR
882,19/02/2020,19,2,2020,0,0,Brazil,BR
883,18/02/2020,18,2,2020,0,0,Brazil,BR
884,17/02/2020,17,2,2020,0,0,Brazil,BR
885,16/02/2020,16,2,2020,0,0,Brazil,BR
886,15/02/2020,15,2,2020,0,0,Brazil,BR
887,14/02/2020,14,2,2020,0,0,Brazil,BR
888,13/02/2020,13,2,2020,0,0,Brazil,BR
889,12/02/2020,12,2,2020,0,0,Brazil,BR
890,11/02/2020,11,2,2020,0,0,Brazil,BR
891,10/02/2020,10,2,2020,0,0,Brazil,BR
892,09/02/2020,9,2,2020,0,0,Brazil,BR
893,08/02/2020,8,2,2020,0,0,Brazil,BR
894,07/02/2020,7,2,2020,0,0,Brazil,BR
895,06/02/2020,6,2,2020,0,0,Brazil,BR
896,05/02/2020,5,2,2020,0,0,Brazil,BR
897,04/02/2020,4,2,2020,0,0,Brazil,BR
898,03/02/2020,3,2,2020,0,0,Brazil,BR
899,02/02/2020,2,2,2020,0,0,Brazil,BR
900,01/02/2020,1,2,2020,0,0,Brazil,BR
901,31/01/2020,31,1,2020,0,0,Brazil,BR
902,30/01/2020,30,1,2020,0,0,Brazil,BR
903,29/01/2020,29,1,2020,0,0,Brazil,BR
904,28/01/2020,28,1,2020,0,0,Brazil,BR
905,27/01/2020,27,1,2020,0,0,Brazil,BR
906,26/01/2020,26,1,2020,0,0,Brazil,BR
907,25/01/2020,25,1,2020,0,0,Brazil,BR
908,24/01/2020,24,1,2020,0,0,Brazil,BR
909,23/01/2020,23,1,2020,0,0,Brazil,BR
910,22/01/2020,22,1,2020,0,0,Brazil,BR
911,21/01/2020,21,1,2020,0,0,Brazil,BR
912,20/01/2020,20,1,2020,0,0,Brazil,BR
913,19/01/2020,19,1,2020,0,0,Brazil,BR
914,18/01/2020,18,1,2020,0,0,Brazil,BR
915,17/01/2020,17,1,2020,0,0,Brazil,BR
916,16/01/2020,16,1,2020,0,0,Brazil,BR
917,15/01/2020,15,1,2020,0,0,Brazil,BR
918,14/01/2020,14,1,2020,0,0,Brazil,BR
919,13/01/2020,13,1,2020,0,0,Brazil,BR
920,12/01/2020,12,1,2020,0,0,Brazil,BR
921,11/01/2020,11,1,2020,0,0,Brazil,BR
922,10/01/2020,10,1,2020,0,0,Brazil,BR
923,09/01/2020,9,1,2020,0,0,Brazil,BR
924,08/01/2020,8,1,2020,0,0,Brazil,BR
925,07/01/2020,7,1,2020,0,0,Brazil,BR
926,06/01/2020,6,1,2020,0,0,Brazil,BR
927,05/01/2020,5,1,2020,0,0,Brazil,BR
928,04/01/2020,4,1,2020,0,0,Brazil,BR
929,03/01/2020,3,1,2020,0,0,Brazil,BR
930,02/01/2020,2,1,2020,0,0,Brazil,BR
931,01/01/2020,1,1,2020,0,0,Brazil,BR
932,31/12/2019,31,12,2019,0,0,Brazil,BR
933,24/03/2020,24,3,2020,3,0,Brunei_Darussalam,BN
934,23/03/2020,23,3,2020,5,0,Brunei_Darussalam,BN
935,22/03/2020,22,3,2020,5,0,Brunei_Darussalam,BN
936,21/03/2020,21,3,2020,5,0,Brunei_Darussalam,BN
937,20/03/2020,20,3,2020,5,0,Brunei_Darussalam,BN
938,19/03/2020,19,3,2020,12,0,Brunei_Darussalam,BN
939,18/03/2020,18,3,2020,2,0,Brunei_Darussalam,BN
940,17/03/2020,17,3,2020,4,0,Brunei_Darussalam,BN
941,16/03/2020,16,3,2020,10,0,Brunei_Darussalam,BN
942,15/03/2020,15,3,2020,3,0,Brunei_Darussalam,BN
943,14/03/2020,14,3,2020,12,0,Brunei_Darussalam,BN
944,13/03/2020,13,3,2020,14,0,Brunei_Darussalam,BN
945,12/03/2020,12,3,2020,10,0,Brunei_Darussalam,BN
946,10/03/2020,10,3,2020,1,0,Brunei_Darussalam,BN
947,24/03/2020,24,3,2020,16,0,Bulgaria,BG
948,23/03/2020,23,3,2020,22,0,Bulgaria,BG
949,22/03/2020,22,3,2020,36,0,Bulgaria,BG
950,21/03/2020,21,3,2020,22,0,Bulgaria,BG
951,20/03/2020,20,3,2020,13,1,Bulgaria,BG
952,19/03/2020,19,3,2020,11,0,Bulgaria,BG
953,18/03/2020,18,3,2020,19,0,Bulgaria,BG
954,17/03/2020,17,3,2020,11,0,Bulgaria,BG
955,16/03/2020,16,3,2020,10,0,Bulgaria,BG
956,15/03/2020,15,3,2020,10,1,Bulgaria,BG
957,14/03/2020,14,3,2020,8,0,Bulgaria,BG
958,13/03/2020,13,3,2020,16,0,Bulgaria,BG
959,12/03/2020,12,3,2020,3,1,Bulgaria,BG
960,09/03/2020,9,3,2020,2,0,Bulgaria,BG
961,08/03/2020,8,3,2020,2,0,Bulgaria,BG
962,24/03/2020,24,3,2020,11,0,Burkina_Faso,BF
